phase,experiment_type,experiment_name,field_type,start_position,planning_depth,num_iterations,timeout,ucb1_c,parallel,discount_factor,entropy_reduction,final_mse,coverage_end,avg_planning_time_per_step
phase_1_computational_budget,thorough,thorough_Gaussian_edge_rep18,Gaussian,edge,8,100,20.0,1.4,8,1.0,134016.791316446,0.036675,0.984375,1.2218104910850525
phase_1_computational_budget,thorough,thorough_Gaussian_edge_rep19,Gaussian,edge,8,100,20.0,1.4,8,1.0,137255.90689914208,0.0307875,0.98046875,1.1737416696548462
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep0,Gaussian,corner,10,200,30.0,1.4,8,1.0,119403.90898515418,0.0525875,0.921875,2.717897717952728
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep1,Gaussian,corner,10,200,30.0,1.4,8,1.0,131373.17006355774,0.05619375,0.98828125,3.0202565717697145
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep2,Gaussian,corner,10,200,30.0,1.4,8,1.0,123831.83724718427,0.02666875,0.8828125,2.9149309730529787
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep3,Gaussian,corner,10,200,30.0,1.4,8,1.0,134792.93425411696,0.03771875,0.9921875,2.824904055595398
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep4,Gaussian,corner,10,200,30.0,1.4,8,1.0,114892.02017012986,0.03828125,0.85546875,2.573577766418457
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep5,Gaussian,corner,10,200,30.0,1.4,8,1.0,131511.70240751107,0.05068125,0.9921875,2.877623953819275
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep6,Gaussian,corner,10,200,30.0,1.4,8,1.0,117432.99813832871,0.04616875,0.90625,2.603731734752655
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep7,Gaussian,corner,10,200,30.0,1.4,8,1.0,115490.28061599858,0.06363125,0.8671875,3.0753219962120055
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep8,Gaussian,corner,10,200,30.0,1.4,8,1.0,121832.8668414222,0.0471625,0.94140625,2.830277829170227
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep9,Gaussian,corner,10,200,30.0,1.4,8,1.0,136237.51379395358,0.03476875,0.9921875,2.90238826751709
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep10,Gaussian,corner,10,200,30.0,1.4,8,1.0,138534.31258171666,0.0374875,1.0,2.9188269901275636
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep11,Gaussian,corner,10,200,30.0,1.4,8,1.0,128122.92883891333,0.04544375,0.95703125,3.164160342216492
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep12,Gaussian,corner,10,200,30.0,1.4,8,1.0,124548.23006231608,0.0564125,0.984375,3.1478504228591917
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep13,Gaussian,corner,10,200,30.0,1.4,8,1.0,126248.34149277644,0.0424875,0.94140625,2.959741988182068
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep14,Gaussian,corner,10,200,30.0,1.4,8,1.0,115739.72889747236,0.04935,0.87109375,2.8582168316841123
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep15,Gaussian,corner,10,200,30.0,1.4,8,1.0,132259.40339709504,0.035825,0.9765625,2.695648970603943
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep16,Gaussian,corner,10,200,30.0,1.4,8,1.0,126916.29642896529,0.0359125,0.94140625,2.9531817626953125
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep17,Gaussian,corner,10,200,30.0,1.4,8,1.0,117813.55966081753,0.0486875,0.87890625,3.0810955142974854
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep18,Gaussian,corner,10,200,30.0,1.4,8,1.0,106936.79448752449,0.05853125,0.796875,2.9727823162078857
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_corner_rep19,Gaussian,corner,10,200,30.0,1.4,8,1.0,115780.15617110768,0.0421875,0.87109375,2.773110387325287
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep0,Gaussian,edge,10,200,30.0,1.4,8,1.0,115379.86320102811,0.0542375,0.9140625,2.8106305694580076
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep1,Gaussian,edge,10,200,30.0,1.4,8,1.0,126401.53474325627,0.04674375,0.97265625,2.7943259143829344
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep2,Gaussian,edge,10,200,30.0,1.4,8,1.0,127235.08191383316,0.03935625,0.9453125,2.9566673612594605
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep3,Gaussian,edge,10,200,30.0,1.4,8,1.0,137159.32719901908,0.0367625,1.0,3.0222803473472597
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep4,Gaussian,edge,10,200,30.0,1.4,8,1.0,131437.0531214326,0.0447625,0.99609375,2.8369558000564576
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep5,Gaussian,edge,10,200,30.0,1.4,8,1.0,133356.12104642746,0.04335625,1.0,2.8681770157814026
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep6,Gaussian,edge,10,200,30.0,1.4,8,1.0,126223.58121792959,0.04393125,0.9296875,2.8900682616233824
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep7,Gaussian,edge,10,200,30.0,1.4,8,1.0,114763.44397493805,0.03806875,0.83984375,2.6567769384384157
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep8,Gaussian,edge,10,200,30.0,1.4,8,1.0,122500.38824726855,0.03486875,0.90625,2.771577422618866
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep9,Gaussian,edge,10,200,30.0,1.4,8,1.0,115891.38959798845,0.04445625,0.86328125,2.882569909095764
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep10,Gaussian,edge,10,200,30.0,1.4,8,1.0,133090.950085333,0.0351,0.9765625,2.7730011200904845
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep11,Gaussian,edge,10,200,30.0,1.4,8,1.0,126957.95094726495,0.0490125,0.984375,3.058522834777832
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep12,Gaussian,edge,10,200,30.0,1.4,8,1.0,135899.0459010618,0.0356625,0.99609375,2.7247381734848024
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep13,Gaussian,edge,10,200,30.0,1.4,8,1.0,138905.18601721397,0.02768125,0.9921875,2.8836029601097106
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep14,Gaussian,edge,10,200,30.0,1.4,8,1.0,120477.68611847775,0.0602625,0.921875,3.2037873220443727
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep15,Gaussian,edge,10,200,30.0,1.4,8,1.0,135328.64224331875,0.0351,0.98828125,2.9991084432601927
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep16,Gaussian,edge,10,200,30.0,1.4,8,1.0,131465.9078621029,0.04184375,0.97265625,3.0565012550354003
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep17,Gaussian,edge,10,200,30.0,1.4,8,1.0,115738.57024912664,0.0761125,0.94921875,2.98209016084671
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep18,Gaussian,edge,10,200,30.0,1.4,8,1.0,130982.23160040213,0.04750625,0.9921875,2.819555313587189
phase_1_computational_budget,exhaustive,exhaustive_Gaussian_edge_rep19,Gaussian,edge,10,200,30.0,1.4,8,1.0,115904.22379628317,0.05980625,0.9296875,3.0157893228530885
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep0,Gaussian,corner,5,50,10.0,0.1,8,1.0,140356.37731813727,0.03053125,0.99609375,0.4794659805297852
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep1,Gaussian,corner,5,50,10.0,0.1,8,1.0,135262.1493689268,0.03135625,0.9765625,0.43568078279495237
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep2,Gaussian,corner,5,50,10.0,0.1,8,1.0,146167.88681979539,0.02120625,1.0,0.44376352310180667
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep3,Gaussian,corner,5,50,10.0,0.1,8,1.0,139301.87091094663,0.03360625,1.0,0.3975822973251343
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep4,Gaussian,corner,5,50,10.0,0.1,8,1.0,143434.088162488,0.02665,1.0,0.4273592138290405
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep5,Gaussian,corner,5,50,10.0,0.1,8,1.0,131327.42941011392,0.02931875,0.93359375,0.4401877951622009
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep6,Gaussian,corner,5,50,10.0,0.1,8,1.0,124048.232438604,0.026725,0.890625,0.43473044872283934
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep7,Gaussian,corner,5,50,10.0,0.1,8,1.0,130003.33014947645,0.048375,0.94921875,0.44935964822769164
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep8,Gaussian,corner,5,50,10.0,0.1,8,1.0,140447.2962468225,0.02655625,0.984375,0.4175425672531128
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep9,Gaussian,corner,5,50,10.0,0.1,8,1.0,129561.47688509528,0.04168125,0.9609375,0.4639254879951477
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep10,Gaussian,corner,5,50,10.0,0.1,8,1.0,132345.71614899073,0.04331875,0.98828125,0.4668746447563171
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep11,Gaussian,corner,5,50,10.0,0.1,8,1.0,143053.67572375914,0.0280625,1.0,0.4125636601448059
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep12,Gaussian,corner,5,50,10.0,0.1,8,1.0,133536.49278892632,0.02601875,0.94140625,0.42978440046310423
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep13,Gaussian,corner,5,50,10.0,0.1,8,1.0,139124.9430192834,0.03268125,1.0,0.4235087966918945
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep14,Gaussian,corner,5,50,10.0,0.1,8,1.0,137285.2799332175,0.03121875,0.97265625,0.44234702587127683
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep15,Gaussian,corner,5,50,10.0,0.1,8,1.0,135274.95410188576,0.03074375,0.96875,0.43372794151306154
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep16,Gaussian,corner,5,50,10.0,0.1,8,1.0,135220.7113637454,0.0396375,0.98828125,0.439141047000885
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep17,Gaussian,corner,5,50,10.0,0.1,8,1.0,129472.13137947906,0.04974375,0.953125,0.4251883506774902
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep18,Gaussian,corner,5,50,10.0,0.1,8,1.0,136121.66227508814,0.041775,1.0,0.4507818579673767
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_corner_rep19,Gaussian,corner,5,50,10.0,0.1,8,1.0,144371.18631477596,0.0245125,1.0,0.44821533918380735
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep0,Gaussian,edge,5,50,10.0,0.1,8,1.0,134423.66640427327,0.04043125,0.9921875,0.4574479126930237
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep1,Gaussian,edge,5,50,10.0,0.1,8,1.0,143511.3884545794,0.02515,1.0,0.44239063024520875
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep2,Gaussian,edge,5,50,10.0,0.1,8,1.0,140977.39180542133,0.02918125,1.0,0.4508845448493958
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep3,Gaussian,edge,5,50,10.0,0.1,8,1.0,131439.69639380524,0.03929375,0.96875,0.4400222015380859
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep4,Gaussian,edge,5,50,10.0,0.1,8,1.0,131840.83933035884,0.0552,0.953125,0.4405221915245056
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep5,Gaussian,edge,5,50,10.0,0.1,8,1.0,123339.04145427678,0.044275,0.94921875,0.4256184983253479
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep6,Gaussian,edge,5,50,10.0,0.1,8,1.0,141436.42126194292,0.02825625,1.0,0.42440529584884645
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep7,Gaussian,edge,5,50,10.0,0.1,8,1.0,139017.79798089148,0.02561875,0.984375,0.43387885332107545
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep8,Gaussian,edge,5,50,10.0,0.1,8,1.0,142236.8834084272,0.0255375,1.0,0.4194051837921143
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep9,Gaussian,edge,5,50,10.0,0.1,8,1.0,142263.13840680016,0.025175,1.0,0.41283788681030276
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep10,Gaussian,edge,5,50,10.0,0.1,8,1.0,139913.18549372317,0.02525,0.99609375,0.42855632543563843
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep11,Gaussian,edge,5,50,10.0,0.1,8,1.0,141781.2720644352,0.02685625,1.0,0.44655773162841794
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep12,Gaussian,edge,5,50,10.0,0.1,8,1.0,142716.278428271,0.0269875,1.0,0.4328871774673462
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep13,Gaussian,edge,5,50,10.0,0.1,8,1.0,131018.40462605061,0.04430625,0.9921875,0.42884676218032836
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep14,Gaussian,edge,5,50,10.0,0.1,8,1.0,139481.70126712677,0.0256625,0.98828125,0.40320520877838134
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep15,Gaussian,edge,5,50,10.0,0.1,8,1.0,140957.36937431415,0.026375,1.0,0.41901440382003785
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep16,Gaussian,edge,5,50,10.0,0.1,8,1.0,122721.64294819764,0.0648625,0.95703125,0.42328097105026247
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep17,Gaussian,edge,5,50,10.0,0.1,8,1.0,139869.79704906262,0.02395,0.9765625,0.4296982502937317
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep18,Gaussian,edge,5,50,10.0,0.1,8,1.0,116199.35179973271,0.0705375,0.8671875,0.44805739879608153
phase_2_exploration_exploitation,pure_greedy,pure_greedy_Gaussian_edge_rep19,Gaussian,edge,5,50,10.0,0.1,8,1.0,144163.64010262518,0.02393125,1.0,0.45624374389648437
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep0,Gaussian,corner,5,50,10.0,0.7,8,1.0,136184.10842828924,0.03165,0.98046875,0.45796613454818724
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep1,Gaussian,corner,5,50,10.0,0.7,8,1.0,136270.72518266976,0.030425,0.96484375,0.422869131565094
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep2,Gaussian,corner,5,50,10.0,0.7,8,1.0,140386.72012156522,0.02764375,1.0,0.44403125286102296
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep3,Gaussian,corner,5,50,10.0,0.7,8,1.0,116062.82585162038,0.1076625,0.875,0.4358259701728821
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep4,Gaussian,corner,5,50,10.0,0.7,8,1.0,121713.53031944731,0.0906875,0.87109375,0.4299114108085632
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep5,Gaussian,corner,5,50,10.0,0.7,8,1.0,137463.50710001256,0.03405625,0.9921875,0.44509981632232665
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep6,Gaussian,corner,5,50,10.0,0.7,8,1.0,133464.00887791713,0.0331625,0.953125,0.4373110103607178
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep7,Gaussian,corner,5,50,10.0,0.7,8,1.0,128088.27957945259,0.04931875,0.97265625,0.44009199619293216
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep8,Gaussian,corner,5,50,10.0,0.7,8,1.0,136036.372757403,0.03485,0.98046875,0.41886330366134644
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep9,Gaussian,corner,5,50,10.0,0.7,8,1.0,143594.68935586186,0.0259,1.0,0.45341837882995606
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep10,Gaussian,corner,5,50,10.0,0.7,8,1.0,134883.48037379218,0.039575,0.9765625,0.4335096526145935
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep11,Gaussian,corner,5,50,10.0,0.7,8,1.0,145504.08636312088,0.02340625,1.0,0.45731242895126345
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep12,Gaussian,corner,5,50,10.0,0.7,8,1.0,130532.34298828778,0.04041875,0.9765625,0.4396043658256531
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep13,Gaussian,corner,5,50,10.0,0.7,8,1.0,142090.9460765568,0.02955,1.0,0.43627732038497924
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep14,Gaussian,corner,5,50,10.0,0.7,8,1.0,141157.62086354225,0.0255125,0.98828125,0.43911842823028563
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep15,Gaussian,corner,5,50,10.0,0.7,8,1.0,132306.57221778028,0.0345125,0.953125,0.4335335755348206
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep16,Gaussian,corner,5,50,10.0,0.7,8,1.0,113588.82200719444,0.03985625,0.82421875,0.4021808910369873
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep17,Gaussian,corner,5,50,10.0,0.7,8,1.0,132864.7299925572,0.04830625,0.96484375,0.40218711853027345
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep18,Gaussian,corner,5,50,10.0,0.7,8,1.0,142755.15387693717,0.0225375,0.98828125,0.41184128761291505
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_corner_rep19,Gaussian,corner,5,50,10.0,0.7,8,1.0,138730.31364078584,0.034225,0.98828125,0.4336839461326599
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep0,Gaussian,edge,5,50,10.0,0.7,8,1.0,135422.0944317908,0.04265625,1.0,0.43511740922927855
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep1,Gaussian,edge,5,50,10.0,0.7,8,1.0,141414.37921115305,0.02583125,0.99609375,0.431904661655426
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep2,Gaussian,edge,5,50,10.0,0.7,8,1.0,142952.04574355544,0.02575,1.0,0.4381853079795837
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep3,Gaussian,edge,5,50,10.0,0.7,8,1.0,141638.23267336632,0.027175,1.0,0.4405039930343628
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep4,Gaussian,edge,5,50,10.0,0.7,8,1.0,140808.74392144894,0.02856875,0.99609375,0.42984848976135254
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep5,Gaussian,edge,5,50,10.0,0.7,8,1.0,142526.93253924634,0.026225,1.0,0.4190083575248718
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep6,Gaussian,edge,5,50,10.0,0.7,8,1.0,138766.9136719057,0.0326125,0.99609375,0.42998393774032595
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep7,Gaussian,edge,5,50,10.0,0.7,8,1.0,129437.67544785477,0.04838125,0.984375,0.42946659326553344
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep8,Gaussian,edge,5,50,10.0,0.7,8,1.0,136793.82628367763,0.030225,0.98046875,0.432150182723999
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep9,Gaussian,edge,5,50,10.0,0.7,8,1.0,142233.75159469718,0.02403125,1.0,0.4295896315574646
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep10,Gaussian,edge,5,50,10.0,0.7,8,1.0,136636.28167497544,0.03161875,0.99609375,0.42613384008407595
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep11,Gaussian,edge,5,50,10.0,0.7,8,1.0,133527.3169857803,0.033375,0.98046875,0.4336824774742126
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep12,Gaussian,edge,5,50,10.0,0.7,8,1.0,138035.48870556217,0.0307625,1.0,0.41309113025665284
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep13,Gaussian,edge,5,50,10.0,0.7,8,1.0,132230.70365719017,0.0495125,0.953125,0.45736915588378907
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep14,Gaussian,edge,5,50,10.0,0.7,8,1.0,130645.8952564169,0.03570625,0.953125,0.4292545533180237
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep15,Gaussian,edge,5,50,10.0,0.7,8,1.0,130741.21420453987,0.040675,0.96875,0.44395164012908933
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep16,Gaussian,edge,5,50,10.0,0.7,8,1.0,136496.969789567,0.03474375,0.98828125,0.4444855070114136
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep17,Gaussian,edge,5,50,10.0,0.7,8,1.0,133032.48999026467,0.035675,0.98828125,0.42707391977310183
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep18,Gaussian,edge,5,50,10.0,0.7,8,1.0,132578.3194035682,0.039775,0.9765625,0.43622069120407103
phase_2_exploration_exploitation,low_exploration,low_exploration_Gaussian_edge_rep19,Gaussian,edge,5,50,10.0,0.7,8,1.0,114719.79152996786,0.051275,0.84375,0.4072674083709717
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep0,Gaussian,corner,5,50,10.0,1.4,8,1.0,136054.30382939745,0.04429375,0.99609375,0.4444971227645874
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep1,Gaussian,corner,5,50,10.0,1.4,8,1.0,129172.62786867411,0.044475,0.9609375,0.4170150899887085
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep2,Gaussian,corner,5,50,10.0,1.4,8,1.0,135148.25534967252,0.0312625,0.96484375,0.4448618483543396
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep3,Gaussian,corner,5,50,10.0,1.4,8,1.0,140348.5976198142,0.03266875,0.99609375,0.422955596446991
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep4,Gaussian,corner,5,50,10.0,1.4,8,1.0,128917.80313200981,0.0385625,0.953125,0.44124197483062744
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep5,Gaussian,corner,5,50,10.0,1.4,8,1.0,135479.2355476206,0.03681875,0.98828125,0.4458249044418335
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep6,Gaussian,corner,5,50,10.0,1.4,8,1.0,138807.64326832182,0.0321875,0.984375,0.4137159037590027
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep7,Gaussian,corner,5,50,10.0,1.4,8,1.0,139637.44024389144,0.0299,1.0,0.4146900701522827
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep8,Gaussian,corner,5,50,10.0,1.4,8,1.0,135762.9353138815,0.03003125,0.9765625,0.42919488430023195
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep9,Gaussian,corner,5,50,10.0,1.4,8,1.0,127863.72712769042,0.05849375,0.953125,0.4381215906143188
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep10,Gaussian,corner,5,50,10.0,1.4,8,1.0,116788.14710568963,0.04551875,0.86328125,0.43771785020828247
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep11,Gaussian,corner,5,50,10.0,1.4,8,1.0,134595.86733318484,0.02851875,0.9609375,0.4275393033027649
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep12,Gaussian,corner,5,50,10.0,1.4,8,1.0,135786.85298610057,0.0405625,1.0,0.46203255891799927
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep13,Gaussian,corner,5,50,10.0,1.4,8,1.0,145617.35697045075,0.02288125,1.0,0.46580847024917604
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep14,Gaussian,corner,5,50,10.0,1.4,8,1.0,143708.76645183944,0.02639375,1.0,0.4494689750671387
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep15,Gaussian,corner,5,50,10.0,1.4,8,1.0,133153.59356481102,0.04696875,1.0,0.4402840876579285
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep16,Gaussian,corner,5,50,10.0,1.4,8,1.0,132748.3359576132,0.04335625,0.97265625,0.4119067025184631
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep17,Gaussian,corner,5,50,10.0,1.4,8,1.0,137912.95912962843,0.03573125,1.0,0.4233348321914673
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep18,Gaussian,corner,5,50,10.0,1.4,8,1.0,138090.22340457124,0.027375,0.97265625,0.43809574842453003
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_corner_rep19,Gaussian,corner,5,50,10.0,1.4,8,1.0,134217.5478433496,0.02861875,0.9609375,0.42268699407577515
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep0,Gaussian,edge,5,50,10.0,1.4,8,1.0,138846.4423308581,0.02626875,0.984375,0.405457444190979
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep1,Gaussian,edge,5,50,10.0,1.4,8,1.0,134521.61528968098,0.03744375,1.0,0.43125840187072756
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep2,Gaussian,edge,5,50,10.0,1.4,8,1.0,144732.59074013727,0.02333125,1.0,0.43317208290100095
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep3,Gaussian,edge,5,50,10.0,1.4,8,1.0,141377.1835956058,0.02861875,1.0,0.4350015950202942
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep4,Gaussian,edge,5,50,10.0,1.4,8,1.0,139171.35125023528,0.034,1.0,0.4208761548995972
phase_2_exploration_exploitation,standard_exploration,standard_exploration_Gaussian_edge_rep5,Gaussian,edge,5,50,10.0,1.4,8,1.0,135059.3384828148,0.03884375,1.0,0.44922285079956054
